"","Time","F1","F2","F3","Word","VClass","N","RTime"
"3132",0.027365,476.939,1852.113,2355.392,"drafted187","aeh",52,0.0263157894736842
"3133",0.029365,479.676,1864.619,2376.22,"drafted187","aeh",52,0.0526315789473684
"3134",0.031365,483.298,1868.136,2403.633,"drafted187","aeh",52,0.0789473684210526
"3135",0.033365,486.651,1849.611,2424.137,"drafted187","aeh",52,0.105263157894737
"3136",0.035365,489.333,1834.761,2424.895,"drafted187","aeh",52,0.131578947368421
"3137",0.037365,491.115,1845.381,2410.619,"drafted187","aeh",52,0.157894736842105
"3138",0.039365,491.999,1879.139,2390.457,"drafted187","aeh",52,0.184210526315789
"3139",0.041365,492.539,1917.087,2376.629,"drafted187","aeh",52,0.210526315789474
"3140",0.043365,493.584,1952.308,2375.103,"drafted187","aeh",52,0.236842105263158
"3141",0.045365,494.674,1987.716,2381.968,"drafted187","aeh",52,0.263157894736842
"3142",0.047365,494.569,2017.039,2397.334,"drafted187","aeh",52,0.289473684210526
"3143",0.049365,493.185,2028.288,2419.287,"drafted187","aeh",52,0.315789473684211
"3144",0.051365,493.014,2031.958,2437.42,"drafted187","aeh",52,0.342105263157895
"3145",0.053365,496.613,2034.744,2464.099,"drafted187","aeh",52,0.368421052631579
"3146",0.055365,502.251,2035.086,2503.463,"drafted187","aeh",52,0.394736842105263
"3147",0.057365,507.11,2030.87,2535.558,"drafted187","aeh",52,0.421052631578947
"3148",0.059365,510.676,2024.856,2547.38,"drafted187","aeh",52,0.447368421052632
"3149",0.061365,514.245,2019.295,2546.92,"drafted187","aeh",52,0.473684210526316
"3150",0.063365,518.432,2014.079,2544.136,"drafted187","aeh",52,0.5
"3151",0.065365,523.008,2011.642,2543.51,"drafted187","aeh",52,0.526315789473684
"3152",0.067365,528.031,2013.174,2544.078,"drafted187","aeh",52,0.552631578947368
"3153",0.069365,533.375,2014.621,2543.551,"drafted187","aeh",52,0.578947368421053
"3154",0.071365,538.267,2012.441,2541.55,"drafted187","aeh",52,0.605263157894737
"3155",0.073365,542.04,2003.963,2536.7,"drafted187","aeh",52,0.631578947368421
"3156",0.075365,544.713,1986.051,2525.026,"drafted187","aeh",52,0.657894736842105
"3157",0.077365,547.234,1961.725,2509.113,"drafted187","aeh",52,0.68421052631579
"3158",0.079365,550.201,1942.347,2498.625,"drafted187","aeh",52,0.710526315789474
"3159",0.081365,552.665,1930.462,2494.922,"drafted187","aeh",52,0.736842105263158
"3160",0.083365,553.088,1921.94,2496.672,"drafted187","aeh",52,0.763157894736842
"3161",0.085365,552.334,1920.423,2509.323,"drafted187","aeh",52,0.789473684210526
"3162",0.087365,553.73,1927.411,2539.159,"drafted187","aeh",52,0.81578947368421
"3163",0.089365,557.44,1929.672,2555.533,"drafted187","aeh",52,0.842105263157895
"3164",0.091365,560.875,1920.801,2511.001,"drafted187","aeh",52,0.868421052631579
"3165",0.093365,561.987,1885.395,2413.322,"drafted187","aeh",52,0.894736842105263
"3166",0.095365,562.16,1808.379,2366.847,"drafted187","aeh",52,0.921052631578947
"3167",0.097365,564.27,1764.954,2372.916,"drafted187","aeh",52,0.947368421052632
"3168",0.099365,567.581,1778.412,2402.281,"drafted187","aeh",52,0.973684210526316
"3169",0.101365,568.762,1795.028,2437.931,"drafted187","aeh",52,1
"3170",0.025151,343.63,2503.818,2941.073,"easy221","iy",53,0
"3171",0.027151,338.084,2503.762,2941.575,"easy221","iy",53,0.0126582278481013
"3172",0.029151,333.09,2514.703,2936.412,"easy221","iy",53,0.0253164556962025
"3173",0.031151,330.316,2528.661,2927.463,"easy221","iy",53,0.0379746835443038
"3174",0.033151,330.652,2547.551,2920.464,"easy221","iy",53,0.0506329113924051
"3175",0.035151,332.774,2574.769,2919.892,"easy221","iy",53,0.0632911392405063
"3176",0.037151,336.417,2611.657,2924.034,"easy221","iy",53,0.0759493670886076
"3177",0.039151,342.628,2651.926,2926.525,"easy221","iy",53,0.0886075949367088
"3178",0.041151,349.605,2681.644,2923.023,"easy221","iy",53,0.101265822784810
"3179",0.043151,354.696,2688.875,2919.418,"easy221","iy",53,0.113924050632911
"3180",0.045151,358.533,2677.288,2923.905,"easy221","iy",53,0.126582278481013
"3181",0.047151,362.443,2667.071,2932.256,"easy221","iy",53,0.139240506329114
"3182",0.049151,365.345,2665.116,2937.982,"easy221","iy",53,0.151898734177215
"3183",0.051151,365.911,2668.863,2938.647,"easy221","iy",53,0.164556962025316
"3184",0.053151,365.153,2674.308,2934.982,"easy221","iy",53,0.177215189873418
"3185",0.055151,365.027,2674.465,2931.106,"easy221","iy",53,0.189873417721519
"3186",0.057151,366.162,2664.053,2928.981,"easy221","iy",53,0.202531645569620
"3187",0.059151,368.526,2645.412,2925.122,"easy221","iy",53,0.215189873417722
"3188",0.061151,371.23,2626.343,2918.838,"easy221","iy",53,0.227848101265823
"3189",0.063151,372.163,2610.25,2913.609,"easy221","iy",53,0.240506329113924
"3190",0.065151,370.943,2595.406,2910.866,"easy221","iy",53,0.253164556962025
"3191",0.067151,369.389,2584.802,2909.818,"easy221","iy",53,0.265822784810127
"3192",0.069151,368.64,2579.745,2909.864,"easy221","iy",53,0.278481012658228
"3193",0.071151,368.643,2572.732,2910.065,"easy221","iy",53,0.291139240506329
"3194",0.073151,370.118,2561.273,2907.781,"easy221","iy",53,0.30379746835443
"3195",0.075151,373.603,2549.353,2900.964,"easy221","iy",53,0.316455696202532
"3196",0.077151,376.763,2543.902,2891.577,"easy221","iy",53,0.329113924050633
"3197",0.079151,377.42,2546.649,2882.59,"easy221","iy",53,0.341772151898734
"3198",0.081151,376.695,2555.445,2874.074,"easy221","iy",53,0.354430379746835
"3199",0.083151,376.285,2568.826,2864.495,"easy221","iy",53,0.367088607594937
"3200",0.085151,376.518,2578.816,2853.864,"easy221","iy",53,0.379746835443038
"3201",0.087151,377.79,2571.374,2845.458,"easy221","iy",53,0.392405063291139
"3202",0.089151,379.976,2546.241,2842.061,"easy221","iy",53,0.405063291139241
"3203",0.091151,380.642,2523.992,2843.972,"easy221","iy",53,0.417721518987342
"3204",0.093151,377.679,2519.669,2855.324,"easy221","iy",53,0.430379746835443
"3205",0.095151,372.971,2529.707,2875.793,"easy221","iy",53,0.443037974683544
"3206",0.097151,369.759,2544.04,2894.423,"easy221","iy",53,0.455696202531646
"3207",0.099151,368.941,2555.419,2906.437,"easy221","iy",53,0.468354430379747
"3208",0.101151,370.445,2559.496,2915.854,"easy221","iy",53,0.481012658227848
"3209",0.103151,373.911,2556.462,2925.375,"easy221","iy",53,0.493670886075949
"3210",0.105151,377.314,2552.315,2933.871,"easy221","iy",53,0.506329113924051
"3211",0.107151,378.999,2550.646,2939.344,"easy221","iy",53,0.518987341772152
"3212",0.109151,379.606,2548.852,2941.439,"easy221","iy",53,0.531645569620253
"3213",0.111151,379.649,2544.784,2939.35,"easy221","iy",53,0.544303797468354
"3214",0.113151,379.14,2537.747,2930.001,"easy221","iy",53,0.556962025316456
"3215",0.115151,378.926,2526.313,2913.907,"easy221","iy",53,0.569620253164557
"3216",0.117151,379.363,2512.292,2899.563,"easy221","iy",53,0.582278481012658
"3217",0.119151,379.4,2501.394,2892.797,"easy221","iy",53,0.59493670886076
"3218",0.121151,378.855,2493.179,2890.663,"easy221","iy",53,0.607594936708861
"3219",0.123151,378.965,2483.207,2889.817,"easy221","iy",53,0.620253164556962
"3220",0.125151,379.806,2473.515,2889.38,"easy221","iy",53,0.632911392405063
"3221",0.127151,380.255,2468.652,2887.229,"easy221","iy",53,0.645569620253164
"3222",0.129151,380.677,2464.983,2879.917,"easy221","iy",53,0.658227848101266
"3223",0.131151,381.59,2458.853,2867.458,"easy221","iy",53,0.670886075949367
"3224",0.133151,382.319,2453.539,2854.807,"easy221","iy",53,0.683544303797468
"3225",0.135151,382.966,2449.063,2844.665,"easy221","iy",53,0.69620253164557
"3226",0.137151,384.414,2439.707,2838.05,"easy221","iy",53,0.70886075949367
"3227",0.139151,386.102,2426.439,2838.736,"easy221","iy",53,0.721518987341772
"3228",0.141151,386.805,2417.004,2848.72,"easy221","iy",53,0.734177215189873
"3229",0.143151,387.182,2410.898,2863.641,"easy221","iy",53,0.746835443037975
"3230",0.145151,387.915,2402.979,2875.946,"easy221","iy",53,0.759493670886076
"3231",0.147151,388.062,2392.436,2882.237,"easy221","iy",53,0.772151898734177
"3232",0.149151,387.84,2379.178,2881.998,"easy221","iy",53,0.784810126582278
"3233",0.151151,388.367,2362.849,2875.472,"easy221","iy",53,0.79746835443038
"3234",0.153151,388.961,2346.339,2866.652,"easy221","iy",53,0.810126582278481
"3235",0.155151,388.636,2331.483,2863.106,"easy221","iy",53,0.822784810126582
"3236",0.157151,388.488,2314.263,2868.163,"easy221","iy",53,0.835443037974684
"3237",0.159151,388.778,2292.336,2877.733,"easy221","iy",53,0.848101265822785
"3238",0.161151,388.097,2269.403,2886.709,"easy221","iy",53,0.860759493670886
"3239",0.163151,386.602,2246.915,2894.086,"easy221","iy",53,0.873417721518987
"3240",0.165151,385.854,2225.983,2900.39,"easy221","iy",53,0.886075949367089
"3241",0.167151,386.032,2211.484,2905.082,"easy221","iy",53,0.89873417721519
"3242",0.169151,386.397,2204.017,2908.202,"easy221","iy",53,0.91139240506329
"3243",0.171151,387.197,2199.154,2912.45,"easy221","iy",53,0.924050632911392
"3244",0.173151,388.56,2193.328,2916.774,"easy221","iy",53,0.936708860759494
"3245",0.175151,389.441,2186.916,2914.042,"easy221","iy",53,0.949367088607595
"3246",0.177151,389.098,2182.966,2908.717,"easy221","iy",53,0.962025316455696
"3247",0.179151,387.971,2181.645,2905.067,"easy221","iy",53,0.974683544303797
"3248",0.181151,386.639,2181.592,2900.428,"easy221","iy",53,0.987341772151899
"3249",0.183151,384.938,2182.011,2893.644,"easy221","iy",53,1
"3250",0.02507,718.061,1691.864,2568.781,"education49","e",54,0
"3251",0.02707,714.391,1702.294,2568.123,"education49","e",54,0.0303030303030303
"3252",0.02907,709.509,1707.04,2563.098,"education49","e",54,0.0606060606060606
"3253",0.03107,705.223,1709.178,2556.249,"education49","e",54,0.090909090909091
"3254",0.03307,702.294,1708.676,2554.269,"education49","e",54,0.121212121212121
"3255",0.03507,699.816,1705.955,2564.026,"education49","e",54,0.151515151515151
"3256",0.03707,697.357,1702.563,2581.146,"education49","e",54,0.181818181818182
"3257",0.03907,694.768,1697.353,2604.714,"education49","e",54,0.212121212121212
"3258",0.04107,692.193,1686.343,2628.851,"education49","e",54,0.242424242424242
"3259",0.04307,687.934,1664.09,2647.831,"education49","e",54,0.272727272727273
"3260",0.04507,680.408,1642.143,2650.201,"education49","e",54,0.303030303030303
"3261",0.04707,671.273,1659.236,2641.331,"education49","e",54,0.333333333333333
"3262",0.04907,662.873,1698.704,2636.947,"education49","e",54,0.363636363636364
"3263",0.05107,656.676,1721.845,2636.214,"education49","e",54,0.393939393939394
"3264",0.05307,652.141,1731.133,2636.924,"education49","e",54,0.424242424242424
"3265",0.05507,647.277,1733.624,2639.279,"education49","e",54,0.454545454545455
"3266",0.05707,641.157,1731.781,2645.325,"education49","e",54,0.484848484848485
"3267",0.05907,634.154,1728.126,2659.289,"education49","e",54,0.515151515151515
"3268",0.06107,627.335,1727.882,2688.215,"education49","e",54,0.545454545454546
"3269",0.06307,620.596,1728.211,2728.111,"education49","e",54,0.575757575757576
"3270",0.06507,612.627,1723.32,2740.369,"education49","e",54,0.606060606060606
"3271",0.06707,603.663,1722.942,2720.621,"education49","e",54,0.636363636363636
"3272",0.06907,595.142,1730.571,2701.393,"education49","e",54,0.666666666666667
"3273",0.07107,586.889,1741.989,2692.649,"education49","e",54,0.696969696969697
"3274",0.07307,576.995,1753.97,2695.308,"education49","e",54,0.727272727272727
"3275",0.07507,564.247,1763.793,2710.785,"education49","e",54,0.757575757575758
"3276",0.07707,550.852,1768.265,2730.079,"education49","e",54,0.787878787878788
"3277",0.07907,539.461,1766.305,2739.044,"education49","e",54,0.818181818181818
"3278",0.08107,524.907,1756.666,2737.869,"education49","e",54,0.848484848484849
"3279",0.08307,500.94,1732.67,2728.175,"education49","e",54,0.878787878787879
"3280",0.08507,471.493,1695.347,2713.328,"education49","e",54,0.90909090909091
"3281",0.08707,450.493,1669.326,2703.083,"education49","e",54,0.93939393939394
"3282",0.08907,438.311,1663.009,2698.691,"education49","e",54,0.96969696969697
"3283",0.09107,425.471,1666.607,2697.877,"education49","e",54,1
"3284",0.025936,734.914,1581.942,2474.507,"excellent48","e",55,0
"3285",0.027936,738.693,1582.753,2460,"excellent48","e",55,0.111111111111111
"3286",0.029936,740.852,1590.481,2467.005,"excellent48","e",55,0.222222222222222
"3287",0.031936,742.317,1599.288,2469.514,"excellent48","e",55,0.333333333333333
"3288",0.033936,745.664,1606.486,2442.745,"excellent48","e",55,0.444444444444444
"3289",0.035936,749.099,1612.839,2393.012,"excellent48","e",55,0.555555555555556
"3290",0.037936,749.765,1622.947,2360.039,"excellent48","e",55,0.666666666666666
"3291",0.039936,749.277,1639.688,2356.451,"excellent48","e",55,0.777777777777778
"3292",0.041936,750.51,1666.58,2376.074,"excellent48","e",55,0.888888888888889
"3293",0.043936,750.347,1688.604,2376.678,"excellent48","e",55,1
"3294",0.02577,537.094,853.267,2727.953,"fall147","oh",56,0
"3295",0.02777,540.313,852.848,2726.609,"fall147","oh",56,0.037037037037037
"3296",0.02977,542.652,852.923,2724.663,"fall147","oh",56,0.0740740740740741
"3297",0.03177,544.371,852.758,2720.29,"fall147","oh",56,0.111111111111111
"3298",0.03377,546.236,852.163,2719.063,"fall147","oh",56,0.148148148148148
"3299",0.03577,548.639,851.178,2726.568,"fall147","oh",56,0.185185185185185
"3300",0.03777,551.847,849.828,2739.034,"fall147","oh",56,0.222222222222222
"3301",0.03977,556.695,849.365,2748.664,"fall147","oh",56,0.259259259259259
"3302",0.04177,564.703,851.752,2751.34,"fall147","oh",56,0.296296296296296
"3303",0.04377,577.245,857.531,2747.891,"fall147","oh",56,0.333333333333333
"3304",0.04577,593.382,866.208,2737.341,"fall147","oh",56,0.370370370370370
"3305",0.04777,611.195,877.771,2706.369,"fall147","oh",56,0.407407407407407
"3306",0.04977,629.87,891.79,2638.205,"fall147","oh",56,0.444444444444445
"3307",0.05177,644.803,907.074,2553.722,"fall147","oh",56,0.481481481481481
"3308",0.05377,652.074,923.578,2508.053,"fall147","oh",56,0.518518518518518
"3309",0.05577,654.197,941.65,2514.016,"fall147","oh",56,0.555555555555556
"3310",0.05777,654.935,958.853,2550.01,"fall147","oh",56,0.592592592592593
"3311",0.05977,655.68,971.084,2605.918,"fall147","oh",56,0.62962962962963
"3312",0.06177,656.591,977.306,2678.548,"fall147","oh",56,0.666666666666667
"3313",0.06377,657.991,979.613,2741.181,"fall147","oh",56,0.703703703703704
"3314",0.06577,659.585,981.21,2775.488,"fall147","oh",56,0.740740740740741
"3315",0.06777,660.813,984.403,2792.864,"fall147","oh",56,0.777777777777778
"3316",0.06977,661.868,988.267,2799.681,"fall147","oh",56,0.814814814814815
"3317",0.07177,662.286,990.046,2793.711,"fall147","oh",56,0.851851851851852
"3318",0.07377,660.923,989.434,2774.841,"fall147","oh",56,0.888888888888889
"3319",0.07577,658.628,988.343,2746.439,"fall147","oh",56,0.925925925925926
"3320",0.07777,657.197,987.499,2713.118,"fall147","oh",56,0.962962962962963
"3321",0.07977,656.993,987.101,2680.094,"fall147","oh",56,1
"3322",0.024981,674.992,1525.519,2384.685,"family105","ae",57,0
"3323",0.026981,678.417,1525.715,2383.394,"family105","ae",57,0.012987012987013
"3324",0.028981,682.587,1530.07,2398.408,"family105","ae",57,0.0259740259740260
"3325",0.030981,690.231,1539.652,2421.37,"family105","ae",57,0.038961038961039
"3326",0.032981,700.048,1548.601,2446.201,"family105","ae",57,0.051948051948052
"3327",0.034981,707.38,1548.894,2460.535,"family105","ae",57,0.0649350649350649
"3328",0.036981,712.13,1538.848,2464.166,"family105","ae",57,0.0779220779220779
"3329",0.038981,716.991,1521.363,2462.932,"family105","ae",57,0.090909090909091
"3330",0.040981,722.947,1506.227,2467.307,"family105","ae",57,0.103896103896104
"3331",0.042981,728.302,1502.906,2489.316,"family105","ae",57,0.116883116883117
"3332",0.044981,731.284,1503.608,2511.565,"family105","ae",57,0.12987012987013
"3333",0.046981,732.139,1499.912,2513.009,"family105","ae",57,0.142857142857143
"3334",0.048981,732.117,1490.052,2504.169,"family105","ae",57,0.155844155844156
"3335",0.050981,733.102,1476.513,2497.897,"family105","ae",57,0.168831168831169
"3336",0.052981,736.414,1468.861,2495.313,"family105","ae",57,0.181818181818182
"3337",0.054981,740.906,1469.674,2493.632,"family105","ae",57,0.194805194805195
"3338",0.056981,745.242,1477.726,2489.526,"family105","ae",57,0.207792207792208
"3339",0.058981,748.346,1492.676,2479.605,"family105","ae",57,0.220779220779221
"3340",0.060981,750.31,1506.045,2468.095,"family105","ae",57,0.233766233766234
"3341",0.062981,753.06,1513.197,2467.408,"family105","ae",57,0.246753246753247
"3342",0.064981,756.319,1518.28,2476.805,"family105","ae",57,0.259740259740260
"3343",0.066981,757.431,1528.978,2489.743,"family105","ae",57,0.272727272727273
"3344",0.068981,754.13,1549.374,2499.686,"family105","ae",57,0.285714285714286
"3345",0.070981,749.802,1568.05,2503.892,"family105","ae",57,0.298701298701299
"3346",0.072981,749.441,1574.142,2503.732,"family105","ae",57,0.311688311688312
"3347",0.074981,751.555,1572.495,2500.754,"family105","ae",57,0.324675324675325
"3348",0.076981,752.681,1571.6,2495.352,"family105","ae",57,0.337662337662338
"3349",0.078981,750.411,1571.248,2488.295,"family105","ae",57,0.350649350649351
"3350",0.080981,745.968,1568.621,2485.164,"family105","ae",57,0.363636363636364
"3351",0.082981,741.356,1563.982,2488.268,"family105","ae",57,0.376623376623377
"3352",0.084981,733.991,1559.079,2487.862,"family105","ae",57,0.389610389610390
"3353",0.086981,722.519,1557.674,2471.94,"family105","ae",57,0.402597402597403
"3354",0.088981,713.988,1559.157,2436.146,"family105","ae",57,0.415584415584416
"3355",0.090981,713.643,1557.447,2406.904,"family105","ae",57,0.428571428571429
"3356",0.092981,718.059,1552.866,2411.98,"family105","ae",57,0.441558441558441
"3357",0.094981,725.746,1548.858,2449.31,"family105","ae",57,0.454545454545455
"3358",0.096981,737.51,1548.778,2490.858,"family105","ae",57,0.467532467532468
"3359",0.098981,748.229,1551.459,2509.992,"family105","ae",57,0.48051948051948
"3360",0.100981,752.897,1551.874,2513.619,"family105","ae",57,0.493506493506494
"3361",0.102981,754.841,1549.842,2513.425,"family105","ae",57,0.506493506493507
"3362",0.104981,759.663,1548.312,2514.492,"family105","ae",57,0.51948051948052
"3363",0.106981,771.701,1550.863,2523.133,"family105","ae",57,0.532467532467533
"3364",0.108981,784.832,1555.701,2540.633,"family105","ae",57,0.545454545454545
"3365",0.110981,788.337,1557.067,2552.287,"family105","ae",57,0.558441558441558
"3366",0.112981,783.468,1556.09,2558.403,"family105","ae",57,0.571428571428571
"3367",0.114981,777.547,1557.816,2567.177,"family105","ae",57,0.584415584415584
"3368",0.116981,776.307,1563.312,2580.199,"family105","ae",57,0.597402597402597
"3369",0.118981,777.3,1565.565,2582.784,"family105","ae",57,0.61038961038961
"3370",0.120981,776.077,1561.806,2567.862,"family105","ae",57,0.623376623376623
"3371",0.122981,771.556,1553.907,2543.056,"family105","ae",57,0.636363636363636
"3372",0.124981,763.65,1541.537,2511.76,"family105","ae",57,0.649350649350649
"3373",0.126981,755.639,1527.754,2486.578,"family105","ae",57,0.662337662337662
"3374",0.128981,751.368,1520.519,2482.298,"family105","ae",57,0.675324675324675
"3375",0.130981,749.28,1519.703,2495.626,"family105","ae",57,0.688311688311688
"3376",0.132981,746.825,1520.686,2519.785,"family105","ae",57,0.701298701298701
"3377",0.134981,745.885,1520.686,2551.911,"family105","ae",57,0.714285714285714
"3378",0.136981,749.807,1520.46,2578.263,"family105","ae",57,0.727272727272727
"3379",0.138981,753.095,1520.765,2579.498,"family105","ae",57,0.74025974025974
"3380",0.140981,753.415,1522.377,2565.553,"family105","ae",57,0.753246753246753
"3381",0.142981,754.641,1526.286,2552.244,"family105","ae",57,0.766233766233766
"3382",0.144981,757.956,1530.554,2543.725,"family105","ae",57,0.779220779220779
"3383",0.146981,760.741,1531.339,2540.462,"family105","ae",57,0.792207792207792
"3384",0.148981,761.09,1527.851,2544.009,"family105","ae",57,0.805194805194805
"3385",0.150981,758.578,1519.842,2553.244,"family105","ae",57,0.818181818181818
"3386",0.152981,754.303,1505.92,2566.794,"family105","ae",57,0.831168831168831
"3387",0.154981,752.519,1492.94,2585.059,"family105","ae",57,0.844155844155844
"3388",0.156981,752.087,1490.351,2596.227,"family105","ae",57,0.857142857142857
"3389",0.158981,746.809,1492.641,2576.473,"family105","ae",57,0.87012987012987
"3390",0.160981,737.579,1494.514,2527.628,"family105","ae",57,0.883116883116883
"3391",0.162981,726.914,1491.496,2472.315,"family105","ae",57,0.896103896103896
"3392",0.164981,719.664,1483.963,2443.432,"family105","ae",57,0.909090909090909
"3393",0.166981,717.03,1477.688,2451.913,"family105","ae",57,0.922077922077922
"3394",0.168981,714.954,1472.917,2474.406,"family105","ae",57,0.935064935064935
"3395",0.170981,710.153,1466.083,2487.327,"family105","ae",57,0.948051948051948
"3396",0.172981,704.519,1455.895,2474.112,"family105","ae",57,0.96103896103896
"3397",0.174981,702.501,1447.014,2440.967,"family105","ae",57,0.974025974025974
"3398",0.176981,702.951,1442.905,2413.633,"family105","ae",57,0.987012987012987
"3399",0.178981,703.439,1441.713,2401.024,"family105","ae",57,1
"3400",0.025538,754.044,1556.489,2614.935,"family152","ae",58,0
"3401",0.027538,764.418,1555.945,2615.618,"family152","ae",58,0.0136986301369863
"3402",0.029538,774.21,1556.033,2625.538,"family152","ae",58,0.0273972602739726
"3403",0.031538,784.996,1555.032,2639.816,"family152","ae",58,0.0410958904109589
"3404",0.033538,797.155,1552.58,2651.881,"family152","ae",58,0.0547945205479452
"3405",0.035538,807.388,1550.17,2658.136,"family152","ae",58,0.0684931506849315
"3406",0.037538,814.837,1549.164,2661.41,"family152","ae",58,0.0821917808219178
"3407",0.039538,823.216,1550.621,2665.386,"family152","ae",58,0.095890410958904
"3408",0.041538,832.405,1554.812,2668.264,"family152","ae",58,0.109589041095890
"3409",0.043538,838.433,1561.428,2667.435,"family152","ae",58,0.123287671232877
"3410",0.045538,840.896,1570.736,2664.25,"family152","ae",58,0.136986301369863
"3411",0.047538,841.744,1581.005,2660.52,"family152","ae",58,0.150684931506849
"3412",0.049538,841.939,1587.55,2657.516,"family152","ae",58,0.164383561643836
"3413",0.051538,841.999,1588.085,2656.862,"family152","ae",58,0.178082191780822
"3414",0.053538,844.214,1583.662,2657.055,"family152","ae",58,0.191780821917808
"3415",0.055538,851.233,1577.175,2656.204,"family152","ae",58,0.205479452054795
"3416",0.057538,860.337,1573.148,2654.737,"family152","ae",58,0.219178082191781
"3417",0.059538,866.273,1574.398,2652.147,"family152","ae",58,0.232876712328767
"3418",0.061538,869.553,1581.321,2648.47,"family152","ae",58,0.246575342465753
"3419",0.063538,871.784,1592.355,2648.256,"family152","ae",58,0.26027397260274
"3420",0.065538,871.192,1601.88,2655.853,"family152","ae",58,0.273972602739726
"3421",0.067538,868.382,1605.964,2666.817,"family152","ae",58,0.287671232876712
"3422",0.069538,868.791,1606.453,2677.266,"family152","ae",58,0.301369863013699
"3423",0.071538,874.41,1605.559,2691.4,"family152","ae",58,0.315068493150685
"3424",0.073538,879.129,1603.098,2719.908,"family152","ae",58,0.328767123287671
"3425",0.075538,879.334,1598.39,2765.396,"family152","ae",58,0.342465753424657
"3426",0.077538,876.402,1591.067,2786.351,"family152","ae",58,0.356164383561644
"3427",0.079538,873.733,1583.369,2777.76,"family152","ae",58,0.36986301369863
"3428",0.081538,871.443,1577.403,2760.191,"family152","ae",58,0.383561643835616
"3429",0.083538,869.259,1573.588,2744.151,"family152","ae",58,0.397260273972603
"3430",0.085538,869.211,1572.155,2734.764,"family152","ae",58,0.410958904109589
"3431",0.087538,870.401,1572.053,2730.292,"family152","ae",58,0.424657534246575
"3432",0.089538,867.874,1570.853,2725.374,"family152","ae",58,0.438356164383562
"3433",0.091538,862.332,1568.183,2717.845,"family152","ae",58,0.452054794520548
"3434",0.093538,859.281,1565.509,2710.29,"family152","ae",58,0.465753424657534
"3435",0.095538,859.348,1564.051,2704.006,"family152","ae",58,0.47945205479452
"3436",0.097538,858.196,1563.681,2695.692,"family152","ae",58,0.493150684931507
"3437",0.099538,855.564,1563.769,2685.636,"family152","ae",58,0.506849315068493
"3438",0.101538,855.279,1564.104,2678.844,"family152","ae",58,0.52054794520548
"3439",0.103538,857.999,1564.369,2679.079,"family152","ae",58,0.534246575342466
"3440",0.105538,859.641,1564.173,2683.423,"family152","ae",58,0.547945205479452
"3441",0.107538,859.36,1563.983,2689.723,"family152","ae",58,0.561643835616438
"3442",0.109538,860.114,1564.75,2702.171,"family152","ae",58,0.575342465753425
"3443",0.111538,861.651,1566.207,2720.018,"family152","ae",58,0.589041095890411
"3444",0.113538,860.292,1567.194,2730.352,"family152","ae",58,0.602739726027397
"3445",0.115538,855.461,1567.766,2729.812,"family152","ae",58,0.616438356164384
"3446",0.117538,850.305,1568.705,2729.118,"family152","ae",58,0.63013698630137
"3447",0.119538,847.199,1569.692,2730.979,"family152","ae",58,0.643835616438356
"3448",0.121538,844.71,1569.46,2733.088,"family152","ae",58,0.657534246575342
"3449",0.123538,842.725,1567.296,2738.522,"family152","ae",58,0.671232876712329
"3450",0.125538,843.763,1563.144,2749.811,"family152","ae",58,0.684931506849315
"3451",0.127538,846.637,1558.035,2759.538,"family152","ae",58,0.698630136986301
"3452",0.129538,848.01,1553.125,2758.385,"family152","ae",58,0.712328767123288
"3453",0.131538,849.162,1547.819,2745.651,"family152","ae",58,0.726027397260274
"3454",0.133538,852.901,1541.634,2729.907,"family152","ae",58,0.73972602739726
"3455",0.135538,857.541,1537.686,2720.695,"family152","ae",58,0.753424657534246
"3456",0.137538,859.364,1539.19,2720.181,"family152","ae",58,0.767123287671233
"3457",0.139538,859.051,1546.669,2728.66,"family152","ae",58,0.780821917808219
"3458",0.141538,859.115,1557.629,2748.644,"family152","ae",58,0.794520547945205
"3459",0.143538,858.05,1564.336,2773.423,"family152","ae",58,0.808219178082192
"3460",0.145538,853.543,1563.551,2778.592,"family152","ae",58,0.821917808219178
"3461",0.147538,847.535,1559.532,2765.164,"family152","ae",58,0.835616438356164
"3462",0.149538,845.424,1556.336,2753.714,"family152","ae",58,0.84931506849315
"3463",0.151538,846.243,1554.177,2745.492,"family152","ae",58,0.863013698630137
"3464",0.153538,844.388,1551.058,2736.452,"family152","ae",58,0.876712328767123
"3465",0.155538,840.814,1546.264,2728.528,"family152","ae",58,0.89041095890411
"3466",0.157538,840.292,1539.506,2723.995,"family152","ae",58,0.904109589041096
"3467",0.159538,841.727,1531.829,2720.153,"family152","ae",58,0.917808219178082
"3468",0.161538,839.878,1524.953,2712.404,"family152","ae",58,0.931506849315068
"3469",0.163538,835.041,1518.977,2700.394,"family152","ae",58,0.945205479452055
"3470",0.165538,832.044,1513.543,2683.742,"family152","ae",58,0.95890410958904
"3471",0.167538,832.686,1508.876,2659.234,"family152","ae",58,0.972602739726027
"3472",0.169538,832.309,1504.74,2628.94,"family152","ae",58,0.986301369863014
"3473",0.171538,828.591,1499.639,2604.54,"family152","ae",58,1
"3474",0.025284,666.365,1506.33,2437.707,"family160","ae",59,0
"3475",0.027284,679.109,1498.357,2431.264,"family160","ae",59,0.0166666666666667
"3476",0.029284,691.996,1496.134,2434.836,"family160","ae",59,0.0333333333333333
"3477",0.031284,704.24,1497.837,2438.152,"family160","ae",59,0.05
