"","Word","Time","F1","F2","F3","VClass","N","RTime","LDur"
"677","five37",0.061328,800.575,1313.128,2501.103,"ay",67,0.15929203539823,"Long"
"678","five37",0.063328,799.761,1313.879,2498.705,"ay",67,0.168141592920354,"Long"
"679","five37",0.065328,795.474,1313.41,2499,"ay",67,0.176991150442478,"Long"
"680","five37",0.067328,793.986,1314.204,2502.353,"ay",67,0.185840707964602,"Long"
"681","five37",0.069328,798.048,1315.818,2505.157,"ay",67,0.194690265486726,"Long"
"682","five37",0.071328,801.733,1316.04,2500.056,"ay",67,0.203539823008850,"Long"
"683","five37",0.073328,800.876,1315.047,2487.944,"ay",67,0.212389380530973,"Long"
"684","five37",0.075328,798.187,1314.671,2472.779,"ay",67,0.221238938053097,"Long"
"685","five37",0.077328,798.145,1315.883,2448.054,"ay",67,0.230088495575221,"Long"
"686","five37",0.079328,801.649,1317.032,2440.55,"ay",67,0.238938053097345,"Long"
"687","five37",0.081328,804.748,1316.18,2469.604,"ay",67,0.247787610619469,"Long"
"688","five37",0.083328,806.638,1314,2473.812,"ay",67,0.256637168141593,"Long"
"689","five37",0.085328,811.529,1312.286,2365.001,"ay",67,0.265486725663717,"Long"
"690","five37",0.087328,820.996,1312.086,2213.733,"ay",67,0.274336283185841,"Long"
"691","five37",0.089328,827.192,1312.473,2131.675,"ay",67,0.283185840707965,"Long"
"692","five37",0.091328,826.909,1312.672,2115.246,"ay",67,0.292035398230089,"Long"
"693","five37",0.093328,823.628,1313.033,2120.032,"ay",67,0.300884955752212,"Long"
"694","five37",0.095328,820.791,1313.89,2092.276,"ay",67,0.309734513274336,"Long"
"695","five37",0.097328,819.5,1314.474,2018.533,"ay",67,0.31858407079646,"Long"
"696","five37",0.099328,817.519,1314.047,1974.609,"ay",67,0.327433628318584,"Long"
"697","five37",0.101328,814.091,1313.4,1989.1,"ay",67,0.336283185840708,"Long"
"698","five37",0.103328,809.651,1312.473,2020.531,"ay",67,0.345132743362832,"Long"
"699","five37",0.105328,804.578,1310.378,2021.558,"ay",67,0.353982300884956,"Long"
"700","five37",0.107328,800.368,1308.063,2017.858,"ay",67,0.362831858407080,"Long"
"701","five37",0.109328,798.521,1308.857,2059.381,"ay",67,0.371681415929204,"Long"
"702","five37",0.111328,799.885,1313.293,2169.785,"ay",67,0.380530973451327,"Long"
"703","five37",0.113328,805.377,1319.261,2373.534,"ay",67,0.389380530973451,"Long"
"704","five37",0.115328,812.809,1323.773,2736.686,"ay",67,0.398230088495575,"Long"
"705","five37",0.117328,815.241,1324.887,2851.088,"ay",67,0.407079646017699,"Long"
"706","five37",0.119328,812.04,1324.051,2807.1,"ay",67,0.415929203539823,"Long"
"707","five37",0.121328,808.083,1323.603,2724.959,"ay",67,0.424778761061947,"Long"
"708","five37",0.123328,806.694,1324.767,2617.73,"ay",67,0.433628318584071,"Long"
"709","five37",0.125328,806.759,1326.948,2517.263,"ay",67,0.442477876106195,"Long"
"710","five37",0.127328,804.652,1328.627,2441.181,"ay",67,0.451327433628319,"Long"
"711","five37",0.129328,800.386,1329.68,2386.994,"ay",67,0.460176991150442,"Long"
"712","five37",0.131328,795.521,1331.101,2362.543,"ay",67,0.469026548672566,"Long"
"713","five37",0.133328,791.448,1334.095,2368.31,"ay",67,0.47787610619469,"Long"
"714","five37",0.135328,789.429,1338.634,2404.282,"ay",67,0.486725663716814,"Long"
"715","five37",0.137328,788.85,1342.999,2464.826,"ay",67,0.495575221238938,"Long"
"716","five37",0.139328,789.569,1347.107,2521.986,"ay",67,0.504424778761062,"Long"
"717","five37",0.141328,793.101,1353.342,2551.318,"ay",67,0.513274336283186,"Long"
"718","five37",0.143328,799.441,1363.144,2547.912,"ay",67,0.52212389380531,"Long"
"719","five37",0.145328,802.448,1370.834,2536.06,"ay",67,0.530973451327434,"Long"
"720","five37",0.147328,800.28,1373.303,2534.664,"ay",67,0.539823008849557,"Long"
"721","five37",0.149328,797.665,1374.924,2535.081,"ay",67,0.548672566371681,"Long"
"722","five37",0.151328,796.93,1380.974,2528.671,"ay",67,0.557522123893805,"Long"
"723","five37",0.153328,796.903,1391.567,2513.21,"ay",67,0.566371681415929,"Long"
"724","five37",0.155328,796.174,1401.188,2468.379,"ay",67,0.575221238938053,"Long"
"725","five37",0.157328,795.469,1408.63,2434.351,"ay",67,0.584070796460177,"Long"
"726","five37",0.159328,795.966,1417.597,2473.227,"ay",67,0.592920353982301,"Long"
"727","five37",0.161328,797.916,1430.029,2681.414,"ay",67,0.601769911504425,"Long"
"728","five37",0.163328,799.359,1441.439,2591.517,"ay",67,0.610619469026549,"Long"
"729","five37",0.165328,797.808,1449.337,2547.774,"ay",67,0.619469026548673,"Long"
"730","five37",0.167328,793.929,1456.187,2522.434,"ay",67,0.628318584070797,"Long"
"731","five37",0.169328,789.489,1464.557,2446.839,"ay",67,0.63716814159292,"Long"
"732","five37",0.171328,785.277,1473.053,2277.075,"ay",67,0.646017699115044,"Long"
"733","five37",0.173328,782.811,1481.545,2198.475,"ay",67,0.654867256637168,"Long"
"734","five37",0.175328,783.944,1491.238,2225.988,"ay",67,0.663716814159292,"Long"
"735","five37",0.177328,787.08,1503.092,2347.189,"ay",67,0.672566371681416,"Long"
"736","five37",0.179328,788.152,1515.747,2454.543,"ay",67,0.68141592920354,"Long"
"737","five37",0.181328,784.267,1525.634,2436.1,"ay",67,0.690265486725664,"Long"
"738","five37",0.183328,778.184,1532.771,2339.723,"ay",67,0.699115044247788,"Long"
"739","five37",0.185328,773.053,1541.728,2205.287,"ay",67,0.707964601769911,"Long"
"740","five37",0.187328,767.559,1558.886,2061.858,"ay",67,0.716814159292035,"Long"
"741","five37",0.189328,759.207,1585.745,1949.485,"ay",67,0.725663716814159,"Long"
"742","five37",0.191328,750.508,1610.159,1910.699,"ay",67,0.734513274336283,"Long"
"743","five37",0.193328,746.067,1622.969,1925.218,"ay",67,0.743362831858407,"Long"
"744","five37",0.195328,743.836,1633.05,1932.21,"ay",67,0.752212389380531,"Long"
"745","five37",0.197328,738.661,1644.354,1900.857,"ay",67,0.761061946902655,"Long"
"746","five37",0.199328,728.145,1653.965,1870.436,"ay",67,0.769911504424779,"Long"
"747","five37",0.201328,717.568,1661.933,1860.155,"ay",67,0.778761061946903,"Long"
"748","five37",0.203328,710.177,1674.491,1842.959,"ay",67,0.787610619469027,"Long"
"749","five37",0.205328,703.628,1698.653,1799.918,"ay",67,0.79646017699115,"Long"
"750","five37",0.207328,695.261,1728.174,1758.546,"ay",67,0.805309734513274,"Long"
"751","five37",0.209328,687.004,1739.947,1764.111,"ay",67,0.814159292035398,"Long"
"752","five37",0.211328,681.514,1734.003,1828.667,"ay",67,0.823008849557522,"Long"
"753","five37",0.213328,678.138,1724.065,1960.632,"ay",67,0.831858407079646,"Long"
"754","five37",0.215328,674.159,1717.007,2114.717,"ay",67,0.84070796460177,"Long"
"755","five37",0.217328,667.149,1716.023,2198.606,"ay",67,0.849557522123894,"Long"
"756","five37",0.219328,657.871,1719.134,2228.518,"ay",67,0.858407079646018,"Long"
"757","five37",0.221328,648.41,1720.702,2264.235,"ay",67,0.867256637168142,"Long"
"758","five37",0.223328,638.911,1714.967,2336.572,"ay",67,0.876106194690266,"Long"
"759","five37",0.225328,629.37,1704.314,2414.151,"ay",67,0.88495575221239,"Long"
"760","five37",0.227328,621.336,1699.639,2451.93,"ay",67,0.893805309734513,"Long"
"761","five37",0.229328,614.997,1700.471,2459.286,"ay",67,0.902654867256637,"Long"
"762","five37",0.231328,608.381,1700.181,2466.453,"ay",67,0.911504424778761,"Long"
"763","five37",0.233328,600.528,1699.98,2493.61,"ay",67,0.920353982300885,"Long"
"764","five37",0.235328,594.197,1705.739,2512.509,"ay",67,0.929203539823009,"Long"
"765","five37",0.237328,589.581,1714.298,2524.91,"ay",67,0.938053097345133,"Long"
"766","five37",0.239328,585.517,1719.727,2538.043,"ay",67,0.946902654867257,"Long"
"767","five37",0.241328,580.19,1718.911,2540.172,"ay",67,0.95575221238938,"Long"
"768","five37",0.243328,572.381,1714.974,2523.235,"ay",67,0.964601769911504,"Long"
"769","five37",0.245328,565.31,1714.287,2508.875,"ay",67,0.973451327433628,"Long"
"770","five37",0.247328,563.495,1714.889,2509.409,"ay",67,0.982300884955752,"Long"
"771","five37",0.249328,565.979,1711.015,2524.301,"ay",67,0.991150442477876,"Long"
"772","five37",0.251328,568.595,1702.176,2552.313,"ay",67,1,"Long"
"300","five157",0.025727,726.153,1182.172,2349.289,"ay",64,0,"Short"
"301","five157",0.027727,733.931,1184.928,2378.775,"ay",64,0.0138888888888889,"Short"
"302","five157",0.029727,741.52,1188.721,2406.936,"ay",64,0.0277777777777778,"Short"
"303","five157",0.031727,748.251,1193.084,2428.32,"ay",64,0.0416666666666667,"Short"
"304","five157",0.033727,753.994,1198.066,2437.953,"ay",64,0.0555555555555556,"Short"
"305","five157",0.035727,759.076,1204.492,2439.009,"ay",64,0.0694444444444445,"Short"
"306","five157",0.037727,764.521,1212.553,2441.285,"ay",64,0.0833333333333333,"Short"
"307","five157",0.039727,773.076,1223.666,2446.903,"ay",64,0.0972222222222222,"Short"
"308","five157",0.041727,782.415,1234.296,2450.5,"ay",64,0.111111111111111,"Short"
"309","five157",0.043727,788.949,1244.475,2452.659,"ay",64,0.125,"Short"
"310","five157",0.045727,792.08,1257.752,2456.083,"ay",64,0.138888888888889,"Short"
"311","five157",0.047727,794.851,1274.628,2464.772,"ay",64,0.152777777777778,"Short"
"312","five157",0.049727,799.971,1290.926,2483.235,"ay",64,0.166666666666667,"Short"
"313","five157",0.051727,805.132,1297.176,2496.723,"ay",64,0.180555555555556,"Short"
"314","five157",0.053727,809.018,1297.673,2493.25,"ay",64,0.194444444444444,"Short"
"315","five157",0.055727,813.693,1298.546,2474.863,"ay",64,0.208333333333333,"Short"
"316","five157",0.057727,819.382,1300.133,2454.101,"ay",64,0.222222222222222,"Short"
"317","five157",0.059727,823.158,1300.398,2446.157,"ay",64,0.236111111111111,"Short"
"318","five157",0.061727,824.435,1300.87,2448.283,"ay",64,0.25,"Short"
"319","five157",0.063727,824.867,1304.426,2452.461,"ay",64,0.263888888888889,"Short"
"320","five157",0.065727,825.103,1310.838,2457.87,"ay",64,0.277777777777778,"Short"
"321","five157",0.067727,825.183,1316.795,2462.047,"ay",64,0.291666666666667,"Short"
"322","five157",0.069727,826.704,1323.131,2461.204,"ay",64,0.305555555555556,"Short"
"323","five157",0.071727,830.704,1331.545,2455.607,"ay",64,0.319444444444444,"Short"
"324","five157",0.073727,834.932,1340.386,2449.354,"ay",64,0.333333333333333,"Short"
"325","five157",0.075727,836.69,1346.675,2447.227,"ay",64,0.347222222222222,"Short"
"326","five157",0.077727,836.58,1353.522,2449.207,"ay",64,0.361111111111111,"Short"
"327","five157",0.079727,836.224,1365.531,2453.755,"ay",64,0.375,"Short"
"328","five157",0.081727,836.522,1379.886,2462.024,"ay",64,0.388888888888889,"Short"
"329","five157",0.083727,837.494,1389.594,2473.099,"ay",64,0.402777777777778,"Short"
"330","five157",0.085727,838.704,1393.343,2483.691,"ay",64,0.416666666666667,"Short"
"331","five157",0.087727,839.999,1393.192,2490.856,"ay",64,0.430555555555556,"Short"
"332","five157",0.089727,841.24,1389.392,2487.228,"ay",64,0.444444444444444,"Short"
"333","five157",0.091727,842.343,1382.817,2472.519,"ay",64,0.458333333333333,"Short"
"334","five157",0.093727,842.399,1377.424,2456.111,"ay",64,0.472222222222222,"Short"
"335","five157",0.095727,841.362,1377.231,2447.358,"ay",64,0.486111111111111,"Short"
"336","five157",0.097727,840.475,1381.966,2448.795,"ay",64,0.5,"Short"
"337","five157",0.099727,840.879,1387.24,2454.055,"ay",64,0.513888888888889,"Short"
"338","five157",0.101727,842.871,1392.782,2454.22,"ay",64,0.527777777777778,"Short"
"339","five157",0.103727,846.769,1401.79,2448.356,"ay",64,0.541666666666667,"Short"
"340","five157",0.105727,850.577,1412.282,2446.732,"ay",64,0.555555555555556,"Short"
"341","five157",0.107727,852.506,1420.791,2451.887,"ay",64,0.569444444444445,"Short"
"342","five157",0.109727,852.136,1427.946,2455.346,"ay",64,0.583333333333333,"Short"
"343","five157",0.111727,849.197,1436.271,2449.256,"ay",64,0.597222222222222,"Short"
"344","five157",0.113727,844.41,1445.177,2437.878,"ay",64,0.611111111111111,"Short"
"345","five157",0.115727,840.522,1452.831,2429.36,"ay",64,0.625,"Short"
"346","five157",0.117727,838.691,1461.467,2423.576,"ay",64,0.638888888888889,"Short"
"347","five157",0.119727,837.529,1474.853,2417.552,"ay",64,0.652777777777778,"Short"
"348","five157",0.121727,835.236,1490.797,2414.888,"ay",64,0.666666666666667,"Short"
"349","five157",0.123727,831.714,1503.235,2418.201,"ay",64,0.680555555555556,"Short"
"350","five157",0.125727,826.891,1513.092,2421.143,"ay",64,0.694444444444445,"Short"
"351","five157",0.127727,819.394,1525.991,2413.959,"ay",64,0.708333333333333,"Short"
"352","five157",0.129727,809.653,1542.544,2394.099,"ay",64,0.722222222222222,"Short"
"353","five157",0.131727,801.72,1556.17,2372.782,"ay",64,0.736111111111111,"Short"
"354","five157",0.133727,796.146,1566.96,2354.944,"ay",64,0.75,"Short"
"355","five157",0.135727,791.371,1578.173,2344.6,"ay",64,0.763888888888889,"Short"
"356","five157",0.137727,786.634,1591.012,2346.582,"ay",64,0.777777777777778,"Short"
"357","five157",0.139727,783.132,1602.494,2358.353,"ay",64,0.791666666666667,"Short"
"358","five157",0.141727,781.332,1614.102,2375.138,"ay",64,0.805555555555556,"Short"
"359","five157",0.143727,779.654,1631.208,2391.848,"ay",64,0.819444444444444,"Short"
"360","five157",0.145727,775.5,1653.839,2404.481,"ay",64,0.833333333333333,"Short"
"361","five157",0.147727,769.185,1671.806,2411.762,"ay",64,0.847222222222222,"Short"
"362","five157",0.149727,761.703,1684.631,2415.758,"ay",64,0.861111111111111,"Short"
"363","five157",0.151727,752.976,1694.954,2415.617,"ay",64,0.875,"Short"
"364","five157",0.153727,743.108,1704.038,2409.776,"ay",64,0.888888888888889,"Short"
"365","five157",0.155727,733.122,1712.297,2399.704,"ay",64,0.902777777777778,"Short"
"366","five157",0.157727,722.187,1722.582,2388.343,"ay",64,0.916666666666667,"Short"
"367","five157",0.159727,708.751,1739.835,2381.965,"ay",64,0.930555555555556,"Short"
"368","five157",0.161727,695.333,1762.168,2405.894,"ay",64,0.944444444444445,"Short"
"369","five157",0.163727,686.024,1781.037,2490.839,"ay",64,0.958333333333333,"Short"
"370","five157",0.165727,680.132,1796.955,2585.508,"ay",64,0.972222222222222,"Short"
"371","five157",0.167727,674.725,1810.766,2621.06,"ay",64,0.986111111111111,"Short"
"372","five157",0.169727,669.039,1817.806,2623.64,"ay",64,1,"Short"
"373","five168",0.025689,766.35,1255.019,2545.539,"ay",65,0,"Long"
"374","five168",0.027689,774.375,1250.976,2544.457,"ay",65,0.00483091787439613,"Long"
"375","five168",0.029689,788.465,1251.76,2549.16,"ay",65,0.00966183574879227,"Long"
"376","five168",0.031689,803.537,1255.127,2557.515,"ay",65,0.0144927536231884,"Long"
"377","five168",0.033689,816.883,1259.257,2564.796,"ay",65,0.0193236714975845,"Long"
"378","five168",0.035689,829.517,1262.361,2566.067,"ay",65,0.0241545893719807,"Long"
"379","five168",0.037689,838.439,1261.035,2560.817,"ay",65,0.0289855072463768,"Long"
"380","five168",0.039689,840.934,1255.663,2555.018,"ay",65,0.0338164251207730,"Long"
"381","five168",0.041689,840.509,1251.046,2552.664,"ay",65,0.0386473429951691,"Long"
"382","five168",0.043689,842.045,1249.562,2552.476,"ay",65,0.0434782608695652,"Long"
"383","five168",0.045689,846.297,1249.537,2553.796,"ay",65,0.0483091787439614,"Long"
"384","five168",0.047689,850.733,1250.119,2556.783,"ay",65,0.0531400966183575,"Long"
"385","five168",0.049689,855.599,1253.55,2560.106,"ay",65,0.0579710144927536,"Long"
"386","five168",0.051689,862.666,1260.889,2564.195,"ay",65,0.0628019323671498,"Long"
"387","five168",0.053689,868.762,1268.078,2568.706,"ay",65,0.0676328502415459,"Long"
"388","five168",0.055689,870.107,1270.723,2569.454,"ay",65,0.072463768115942,"Long"
"389","five168",0.057689,868.354,1270.12,2565.688,"ay",65,0.0772946859903382,"Long"
"390","five168",0.059689,866.725,1268.796,2559.372,"ay",65,0.0821256038647343,"Long"
"391","five168",0.061689,866.253,1266.999,2553.27,"ay",65,0.0869565217391304,"Long"
"392","five168",0.063689,865.586,1264.785,2549.114,"ay",65,0.0917874396135266,"Long"
"393","five168",0.065689,864.892,1264.148,2542.575,"ay",65,0.0966183574879227,"Long"
"394","five168",0.067689,865.145,1265.867,2527.324,"ay",65,0.101449275362319,"Long"
"395","five168",0.069689,865.611,1267.235,2507.051,"ay",65,0.106280193236715,"Long"
"396","five168",0.071689,866.131,1266.804,2494.937,"ay",65,0.111111111111111,"Long"
"397","five168",0.073689,869.254,1266.961,2494.855,"ay",65,0.115942028985507,"Long"
"398","five168",0.075689,876.636,1268.803,2502.857,"ay",65,0.120772946859903,"Long"
"399","five168",0.077689,884.285,1270.282,2514.79,"ay",65,0.125603864734299,"Long"
"400","five168",0.079689,885.618,1270.225,2525.346,"ay",65,0.130434782608696,"Long"
"401","five168",0.081689,879.358,1270.328,2532.872,"ay",65,0.135265700483092,"Long"
"402","five168",0.083689,870.096,1271.958,2539.07,"ay",65,0.140096618357488,"Long"
"403","five168",0.085689,863.212,1273.995,2543.852,"ay",65,0.144927536231884,"Long"
"404","five168",0.087689,860.701,1276.244,2544.603,"ay",65,0.149758454106280,"Long"
"405","five168",0.089689,863.234,1279.814,2542.43,"ay",65,0.154589371980676,"Long"
"406","five168",0.091689,868.815,1282.912,2543.288,"ay",65,0.159420289855072,"Long"
"407","five168",0.093689,873.826,1283.483,2549.986,"ay",65,0.164251207729469,"Long"
"408","five168",0.095689,878.275,1283.886,2560.088,"ay",65,0.169082125603865,"Long"
"409","five168",0.097689,883.986,1286.668,2569.406,"ay",65,0.173913043478261,"Long"
"410","five168",0.099689,888.392,1289.208,2573.818,"ay",65,0.178743961352657,"Long"
"411","five168",0.101689,886.842,1287.792,2572.852,"ay",65,0.183574879227053,"Long"
"412","five168",0.103689,879.784,1284.265,2568.141,"ay",65,0.188405797101449,"Long"
"413","five168",0.105689,871.388,1281.711,2559.842,"ay",65,0.193236714975845,"Long"
"414","five168",0.107689,865.657,1280.313,2550.044,"ay",65,0.198067632850242,"Long"
"415","five168",0.109689,863.289,1280.067,2542.216,"ay",65,0.202898550724638,"Long"
"416","five168",0.111689,862.653,1282.267,2534.709,"ay",65,0.207729468599034,"Long"
"417","five168",0.113689,862.351,1286.914,2526.644,"ay",65,0.21256038647343,"Long"
"418","five168",0.115689,861.507,1291.047,2522.27,"ay",65,0.217391304347826,"Long"
"419","five168",0.117689,860.077,1293.028,2522.692,"ay",65,0.222222222222222,"Long"
"420","five168",0.119689,858.728,1294.658,2523.988,"ay",65,0.227053140096618,"Long"
"421","five168",0.121689,858.366,1296.506,2523.743,"ay",65,0.231884057971014,"Long"
"422","five168",0.123689,858.607,1296.216,2522.726,"ay",65,0.236714975845411,"Long"
"423","five168",0.125689,859.072,1293.573,2521.594,"ay",65,0.241545893719807,"Long"
"424","five168",0.127689,862.385,1291.456,2519.104,"ay",65,0.246376811594203,"Long"
"425","five168",0.129689,869.66,1291.072,2516.455,"ay",65,0.251207729468599,"Long"
"426","five168",0.131689,875.478,1291.129,2518.55,"ay",65,0.256038647342995,"Long"
"427","five168",0.133689,876.383,1291.337,2524.465,"ay",65,0.260869565217391,"Long"
"428","five168",0.135689,875.356,1293.712,2529.212,"ay",65,0.265700483091787,"Long"
"429","five168",0.137689,875.46,1298.735,2530.881,"ay",65,0.270531400966184,"Long"
"430","five168",0.139689,875.244,1301.783,2531.749,"ay",65,0.275362318840580,"Long"
"431","five168",0.141689,873.7,1299.931,2532.537,"ay",65,0.280193236714976,"Long"
"432","five168",0.143689,874.883,1295.249,2533.643,"ay",65,0.285024154589372,"Long"
"433","five168",0.145689,882.496,1290.009,2538.051,"ay",65,0.289855072463768,"Long"
"434","five168",0.147689,890.458,1285.934,2545.943,"ay",65,0.294685990338164,"Long"
"435","five168",0.149689,893.113,1284.978,2552.704,"ay",65,0.299516908212560,"Long"
"436","five168",0.151689,895.05,1289.603,2554.804,"ay",65,0.304347826086957,"Long"
"437","five168",0.153689,900.845,1299.535,2551.001,"ay",65,0.309178743961353,"Long"
"438","five168",0.155689,905.838,1307.1,2545.349,"ay",65,0.314009661835749,"Long"
"439","five168",0.157689,903.556,1306.231,2542.322,"ay",65,0.318840579710145,"Long"
"440","five168",0.159689,895.943,1300.32,2540.747,"ay",65,0.323671497584541,"Long"
"441","five168",0.161689,888.865,1293.769,2535.893,"ay",65,0.328502415458937,"Long"
"442","five168",0.163689,885.382,1287.405,2525.851,"ay",65,0.333333333333333,"Long"
"443","five168",0.165689,882.865,1281.36,2519.258,"ay",65,0.338164251207730,"Long"
"444","five168",0.167689,877.911,1276.305,2521.212,"ay",65,0.342995169082126,"Long"
"445","five168",0.169689,869.395,1272.019,2523.303,"ay",65,0.347826086956522,"Long"
"446","five168",0.171689,859.815,1268.569,2514.834,"ay",65,0.352657004830918,"Long"
"447","five168",0.173689,853.956,1266.706,2495.604,"ay",65,0.357487922705314,"Long"
"448","five168",0.175689,852.357,1267.199,2484.818,"ay",65,0.36231884057971,"Long"
"449","five168",0.177689,854.51,1270.76,2494.628,"ay",65,0.367149758454106,"Long"
"450","five168",0.179689,860.847,1277.997,2522.28,"ay",65,0.371980676328502,"Long"
"451","five168",0.181689,866.952,1286.03,2554.746,"ay",65,0.376811594202899,"Long"
"452","five168",0.183689,865.2,1288.222,2574.508,"ay",65,0.381642512077295,"Long"
"453","five168",0.185689,855.888,1283.87,2578.216,"ay",65,0.386473429951691,"Long"
"454","five168",0.187689,843.704,1276.62,2571.175,"ay",65,0.391304347826087,"Long"
"455","five168",0.189689,835.078,1268.624,2566.19,"ay",65,0.396135265700483,"Long"
"456","five168",0.191689,831.852,1262.107,2563.732,"ay",65,0.400966183574879,"Long"
"457","five168",0.193689,829.821,1259.999,2558.343,"ay",65,0.405797101449275,"Long"
"458","five168",0.195689,826.415,1263.017,2549.943,"ay",65,0.410628019323672,"Long"
"459","five168",0.197689,822.618,1269.781,2545.715,"ay",65,0.415458937198068,"Long"
"460","five168",0.199689,822.164,1275.318,2547.433,"ay",65,0.420289855072464,"Long"
"461","five168",0.201689,825.375,1276.876,2550.278,"ay",65,0.42512077294686,"Long"
"462","five168",0.203689,829.411,1276.038,2552.07,"ay",65,0.429951690821256,"Long"
"463","five168",0.205689,831.803,1273.43,2553.06,"ay",65,0.434782608695652,"Long"
"464","five168",0.207689,831.204,1269.915,2553.243,"ay",65,0.439613526570048,"Long"
"465","five168",0.209689,830.427,1269.682,2554.084,"ay",65,0.444444444444444,"Long"
"466","five168",0.211689,831.776,1275.007,2556.17,"ay",65,0.449275362318841,"Long"
"467","five168",0.213689,834.534,1285.329,2559.128,"ay",65,0.454106280193237,"Long"
"468","five168",0.215689,839.824,1303.387,2564.126,"ay",65,0.458937198067633,"Long"
"469","five168",0.217689,848.523,1331.647,2570.497,"ay",65,0.463768115942029,"Long"
"470","five168",0.219689,854.262,1356.531,2574.43,"ay",65,0.468599033816425,"Long"
"471","five168",0.221689,854.953,1363.206,2574.789,"ay",65,0.473429951690821,"Long"
"472","five168",0.223689,855.127,1362.896,2573.619,"ay",65,0.478260869565217,"Long"
"473","five168",0.225689,857.479,1364.856,2570.276,"ay",65,0.483091787439614,"Long"
"474","five168",0.227689,860.405,1365.566,2561.274,"ay",65,0.48792270531401,"Long"
"475","five168",0.229689,861.468,1365.91,2550.165,"ay",65,0.492753623188406,"Long"
"476","five168",0.231689,860.987,1367.714,2542.928,"ay",65,0.497584541062802,"Long"
"477","five168",0.233689,860.478,1373.904,2534.721,"ay",65,0.502415458937198,"Long"
"478","five168",0.235689,861.56,1387.763,2519.503,"ay",65,0.507246376811594,"Long"
"479","five168",0.237689,863.808,1402.85,2504.048,"ay",65,0.51207729468599,"Long"
"480","five168",0.239689,864.065,1410.577,2496.117,"ay",65,0.516908212560387,"Long"
"481","five168",0.241689,863.04,1418.766,2494.273,"ay",65,0.521739130434783,"Long"
"482","five168",0.243689,864.104,1441.131,2495.212,"ay",65,0.526570048309179,"Long"
"483","five168",0.245689,868.415,1472.962,2498.36,"ay",65,0.531400966183575,"Long"
"484","five168",0.247689,871.849,1490.911,2500.185,"ay",65,0.536231884057971,"Long"
"485","five168",0.249689,870.47,1494.358,2499.528,"ay",65,0.541062801932367,"Long"
"486","five168",0.251689,865.82,1497.99,2498.215,"ay",65,0.545893719806763,"Long"
"487","five168",0.253689,860.307,1517.538,2495.645,"ay",65,0.550724637681159,"Long"
"488","five168",0.255689,854.365,1551.415,2491.445,"ay",65,0.555555555555556,"Long"
"489","five168",0.257689,849.123,1572.025,2488.895,"ay",65,0.560386473429952,"Long"
"490","five168",0.259689,846.094,1570.163,2489.484,"ay",65,0.565217391304348,"Long"
"491","five168",0.261689,845.228,1555.745,2490.82,"ay",65,0.570048309178744,"Long"
"492","five168",0.263689,847.573,1543.938,2490.4,"ay",65,0.57487922705314,"Long"
"493","five168",0.265689,853.546,1547.067,2489.395,"ay",65,0.579710144927536,"Long"
"494","five168",0.267689,858.448,1559.238,2490.381,"ay",65,0.584541062801932,"Long"
"495","five168",0.269689,858.168,1572.22,2492.564,"ay",65,0.589371980676329,"Long"
"496","five168",0.271689,855.683,1590.401,2494.904,"ay",65,0.594202898550725,"Long"
"497","five168",0.273689,856.282,1617.64,2496.602,"ay",65,0.599033816425121,"Long"
"498","five168",0.275689,860.787,1639.298,2496.469,"ay",65,0.603864734299517,"Long"
"499","five168",0.277689,860.858,1647.025,2491.971,"ay",65,0.608695652173913,"Long"
"500","five168",0.279689,850.111,1647.629,2483.834,"ay",65,0.613526570048309,"Long"
"501","five168",0.281689,833.348,1648.167,2478.884,"ay",65,0.618357487922705,"Long"
"502","five168",0.283689,820.005,1654.981,2482.504,"ay",65,0.623188405797102,"Long"
"503","five168",0.285689,815.038,1673.18,2495.791,"ay",65,0.628019323671498,"Long"
"504","five168",0.287689,812.538,1693.333,2511.963,"ay",65,0.632850241545894,"Long"
"505","five168",0.289689,808.174,1704.451,2519.062,"ay",65,0.63768115942029,"Long"
"506","five168",0.291689,803.22,1710.251,2512.699,"ay",65,0.642512077294686,"Long"
"507","five168",0.293689,799.731,1720.31,2493.729,"ay",65,0.647342995169082,"Long"
"508","five168",0.295689,796.837,1746.124,2487.598,"ay",65,0.652173913043478,"Long"
"509","five168",0.297689,789.207,1777.243,2516.421,"ay",65,0.657004830917874,"Long"
"510","five168",0.299689,777.46,1797.643,2549.876,"ay",65,0.66183574879227,"Long"
"511","five168",0.301689,766.327,1811.707,2573.08,"ay",65,0.666666666666667,"Long"
"512","five168",0.303689,756.859,1826.602,2592.436,"ay",65,0.671497584541063,"Long"
"513","five168",0.305689,748.502,1848.296,2614.903,"ay",65,0.676328502415459,"Long"
"514","five168",0.307689,740.361,1874.497,2639.502,"ay",65,0.681159420289855,"Long"
"515","five168",0.309689,731.941,1892.167,2655.59,"ay",65,0.685990338164251,"Long"
"516","five168",0.311689,723.936,1900.613,2661.063,"ay",65,0.690821256038647,"Long"
"517","five168",0.313689,717.62,1906.511,2658.459,"ay",65,0.695652173913043,"Long"
"518","five168",0.315689,715.364,1914.771,2634.458,"ay",65,0.70048309178744,"Long"
"519","five168",0.317689,717.847,1928.911,2552.358,"ay",65,0.705314009661836,"Long"
"520","five168",0.319689,717.06,1944.338,2452.901,"ay",65,0.710144927536232,"Long"
"521","five168",0.321689,708.727,1952.783,2410.532,"ay",65,0.714975845410628,"Long"
